task_id,iot_id,task_type,task_size_MB,task_gen_time,cpu_frequency_GHz,cpu_cycles_per_bit,IPC,capability_MIPS,delay_deadline_ms,energy_available_mAh,Battery_Level_%,Vibration_G,Signal_Strength_dBm,task_priority_score,Location_Lat,Location_Lon,distance_m,channel_gain_dB,bandwidth_MHz_x,uplink_data_rate_Mbps,uplink_power_transfer_mW,energy_deadline_mJ,Priority_Score,closest_uav_id,mec_uav_lat,mec_uav_lon,mec_uav_area_name,mec_uav_cpu_GHz,mec_uav_obstacle_distance_m,mec_uav_remaining_energy_mAh,mec_uav_weather_condition,mec_uav_temperature_c,mec_uav_humidity_pct,mec_uav_wind_speed_mps,mec_uav_visibility_km,mec_uav_precipitation_mmh,bandwidth_MHz_y,uplink_rate_Mbps,downlink_rate_Mbps,aec_storage_GB,aec_ram_GB
T4478,D252,Sensor,64.53,2025-01-01 04:00:26,0.23,422536.07,1.02,234.6,767,663.56,85.6,0.93,-63.0,0.61,23.874390587905918,90.3836907934806,7705.383810345844,-178.46339984789162,9.665682833766308,0.498294564647412,122.6,218130020.78,0.6016342,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T3601,D252,Sensor,39.45,2025-01-01 06:53:59,0.9,110480.72,2.36,2124.0,1470,1652.83,49.4,2.46,-92.0,0.15,23.874390587905918,90.3836907934806,7705.383810345844,-173.8230585745239,8.338282416084358,0.260495467482894,109.58,34867715.23,0.44159198,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1531,D253,AI,347.46,2025-01-01 17:58:03,0.01,50281.26,0.83,1660.0,50,8551.98,75.4,11.304041066189054,-80.38217173944822,0.26,23.87459518759706,90.38183185442634,7800.089299197221,-173.90302673555163,7.254859061669294,0.3192128954538716,103.17,46588604.27,0.29323143,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4286,D253,AI,92.88,2025-01-01 15:27:05,0.28,357064.1,1.92,537.6,1952,1045.42,42.5,1.16,-62.0,0.19,23.87459518759706,90.38183185442634,7800.089299197221,-177.2940848294089,5.950535232960417,0.0958508571947382,100.07,265312908.86,0.54297316,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T628,D253,Video,445.54,2025-01-01 17:01:45,1.99,59892.84,1.83,3641.7,970,2705.91,32.2,0.08,-62.0,0.6,23.87459518759706,90.38183185442634,7800.089299197221,-176.16194486272883,9.287357394081784,0.4776844699836224,128.12,213477247.47,0.61635214,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1959,D253,Sensor,91.93,2025-01-01 10:26:28,0.25,338242.82,1.64,410.0,286,1318.8,53.6,0.06,-77.0,0.7,23.87459518759706,90.38183185442634,7800.089299197221,-177.49749275264116,2.071641699215986,0.3183515466684457,128.23,248757299.54,0.52509224,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T548,D253,Video,205.59,2025-01-01 13:14:57,0.32,322700.0,2.09,668.8,641,2272.16,81.7,0.16,-74.0,0.52,23.87459518759706,90.38183185442634,7800.089299197221,-175.14797121132867,2.0960579216508872,0.0962608768861252,110.87,530751144.0,0.56292045,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4728,D253,Video,1102.11,2025-01-01 18:33:15,5.0,200240.78,2.09,1086.8,50,20.214,80.5,9.979657233315482,-76.21682835798191,0.87,23.87459518759706,90.38183185442634,7800.089299197221,-175.12127686189234,8.402405617258346,0.2300052532333817,104.72,588499642.79,0.3771534,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T905,D253,Video,412.26,2025-01-01 04:36:28,0.14,745263.09,2.42,338.8,904,2782.37,65.3,4.14,-63.0,0.37,23.87459518759706,90.38183185442634,7800.089299197221,-176.95167214106158,5.340878904212978,0.086582115229647,89.94,2457937291.87,0.52580917,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T3925,D253,Sensor,65.74,2025-01-01 06:24:23,0.51,229872.7,1.56,795.6,362,2693.42,99.2,0.27,-68.0,0.52,23.87459518759706,90.38183185442634,7800.089299197221,-176.77248814036244,8.60550749507229,0.2737403653164516,115.69,120894650.38,0.47642595,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4700,D254,Sensor,61.02,2025-01-01 09:05:01,1.02,99518.14,1.47,1499.4,291,2226.42,40.0,2.98,-89.0,0.84,23.873472070827845,90.38776429539224,7461.332973238571,-176.0236975778325,4.51595550282446,0.1746735104528928,104.5,48580775.22,0.65607804,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4749,D254,Video,317.83,2025-01-01 00:15:09,0.7,168687.77,1.76,1232.0,1613,2417.12,44.4,1.63,-59.0,0.46,23.873472070827845,90.38776429539224,7461.332973238571,-176.76210536115218,5.0667419722482165,0.2031255934400258,115.16,428912271.51,0.56005275,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4715,D254,Video,369.86,2025-01-01 15:20:55,1.67,58850.95,2.13,3557.1,1433,1811.03,36.7,2.04,-99.0,0.64,23.873472070827845,90.38776429539224,7461.332973238571,-174.8552224393644,3.98870802682456,0.0810851386446293,95.52,174132898.94,0.4434897,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T3896,D254,AI,55.17,2025-01-01 01:33:48,0.31,354307.04,1.02,316.2,1017,2157.76,47.6,0.65,-68.0,0.46,23.873472070827845,90.38776429539224,7461.332973238571,-179.87597334759607,9.556644356927896,0.393083770509478,135.91,156376955.17,0.76319456,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T2454,D254,Sensor,92.24,2025-01-01 12:57:02,0.82,108169.87,1.99,1631.8,1349,2698.39,52.8,2.39,-56.0,0.77,23.873472070827845,90.38776429539224,7461.332973238571,-175.44844195345036,5.184550402192757,0.4285070040945647,116.69,79820710.47,0.5588719,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T2717,D254,AI,114.46,2025-01-01 16:22:38,1.97,51254.78,2.19,4314.3,1784,987.22,84.1,0.87,-57.0,0.32,23.873472070827845,90.38776429539224,7461.332973238571,-172.10381032193538,7.795873652224697,0.113060946961781,121.07,46932976.95,0.50472325,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1257,D254,AI,161.78,2025-01-01 07:58:35,1.01,85627.93,1.73,1747.3,1975,2807.69,79.7,1.21,-71.0,0.65,23.873472070827845,90.38776429539224,7461.332973238571,-174.23991504825878,7.263179343065692,0.3877936237876138,126.06,110823092.12,0.5976278,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1907,D254,Video,254.89,2025-01-01 05:08:26,1.76,65570.39,0.7,1232.0,337,1692.63,99.5,0.77,-87.0,0.36,23.873472070827845,90.38776429539224,7461.332973238571,-177.50783554661675,3.115782492868785,0.1078562716313357,110.66,133705893.66,0.45652083,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T485,D254,Video,279.82,2025-01-01 12:12:39,1.81,54004.69,2.13,3855.3,1278,1572.68,20.4,1.32,-85.0,0.18,23.873472070827845,90.38776429539224,7461.332973238571,-177.44163064259968,9.225841453760138,0.1324,95.85,120892738.85,0.34518716,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4400,D254,Video,296.94,2025-01-01 13:57:02,0.33,308564.15,0.95,313.5,1897,320.11,27.9,1.18,-71.0,0.39,23.873472070827845,90.38776429539224,7461.332973238571,-176.63972439514285,5.902138812570704,0.1013417624949563,91.81,733000309.61,0.4794623,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4085,D254,AI,159.48,2025-01-01 18:55:48,0.59,192661.72,2.41,1421.9,666,2329.49,62.0,0.41,-91.0,0.74,23.873472070827845,90.38776429539224,7461.332973238571,-176.88158208496765,8.702254426113443,0.1249,104.19,245805528.84,0.55102795,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1473,D255,Video,268.71,2025-01-01 16:06:46,1.31,69751.0,1.81,2371.1,1611,2398.76,28.9,1.01,-88.0,0.93,23.87644577547807,90.38476033617128,7877.602707334561,-175.04502953553836,8.489690948458865,0.2192335762379881,98.31,149942329.68,0.53154457,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4650,D255,AI,151.82,2025-01-01 15:01:20,0.23,384098.96,2.22,510.6,823,2128.47,31.1,0.67,-98.0,0.58,23.87644577547807,90.38476033617128,7877.602707334561,-177.9813249937475,1.5280296839567633,0.4788149026593449,133.43,466511232.86,0.358893,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T47,D255,Video,342.76,2025-01-01 20:55:06,1.28,62747.02,1.64,2099.2,1411,2235.19,50.2,0.1,-60.0,0.39,23.87644577547807,90.38476033617128,7877.602707334561,-175.0945936326902,6.577955152922066,0.454664702907034,131.69,172057348.6,0.40405902,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T2347,D255,AI,187.05,2025-01-01 12:31:04,1.77,48601.73,2.38,4212.6,1854,2164.62,87.2,0.4,-64.0,0.64,23.87644577547807,90.38476033617128,7877.602707334561,-176.71640958974825,8.100860204915667,0.1993582152904072,113.64,72727628.77,0.667844,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4228,D255,Video,255.78,2025-01-01 20:26:26,1.4,58735.28,1.22,1708.0,1066,2243.81,90.7,3.7,-64.0,1.0,23.87644577547807,90.38476033617128,7877.602707334561,-175.78367299014965,9.158484452372516,0.4075914728657078,114.06,120186479.35,0.57949394,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1237,D255,Sensor,90.62,2025-01-01 15:41:39,1.95,52910.49,1.15,2242.5,1984,1261.12,69.0,4.33,-99.0,0.81,23.87644577547807,90.38476033617128,7877.602707334561,-175.09962097614746,5.556661148473092,0.421063625027489,130.07,38357988.83,0.4238798,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T3256,D255,Sensor,92.38,2025-01-01 22:32:36,1.22,66479.23,2.43,2964.6,687,1459.93,42.7,0.28,-64.0,0.68,23.87644577547807,90.38476033617128,7877.602707334561,-175.454234815529,7.756413796571812,0.1184262869447283,104.94,49130810.14,0.5546547,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1094,D255,Video,719.13,2025-01-01 07:45:43,0.01,363383.39,0.97,291.0,10000,79.92000000000002,84.2,11.563221844039232,-96.9963223794726,0.26,23.87644577547807,90.38476033617128,7877.602707334561,-173.07279594149182,9.726673871223756,0.1532548809262147,99.7,696853059.34,0.5763732,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1830,D255,Video,385.02,2025-01-01 02:53:43,1.91,59503.73,0.62,1184.2,1803,2857.87,98.9,1.92,-62.0,0.7,23.87644577547807,90.38476033617128,7877.602707334561,-173.6787868026384,8.450581845939338,0.360723032148096,115.36,183281009.0,0.42151818,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T965,D255,Sensor,86.73,2025-01-01 11:34:26,0.72,114933.62,2.48,1785.6,1369,2794.43,47.3,2.7,-84.0,0.65,23.87644577547807,90.38476033617128,7877.602707334561,-177.97930035134007,8.689808496106608,0.1688138639760897,107.58,79745542.9,0.5749816,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4549,D256,AI,3.315,2025-01-01 07:23:47,5.0,71890.46,2.12,2756.0,50,82.6945,43.7,11.218720120668372,-59.207294367209634,0.12,23.876995657844905,90.38629897580938,7880.436468785258,-172.05733185175856,4.66554537975982,0.472168813286799,127.67,38130699.98,0.6035319,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1069,D256,AI,136.62,2025-01-01 03:42:02,1.72,55575.52,1.53,2631.6,1803,2410.74,40.8,1.16,-63.0,0.51,23.876995657844905,90.38629897580938,7880.436468785258,-176.0610592404773,1.825198042769008,0.1538205521407557,119.29,60741820.34,0.31031102,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T28,D256,Sensor,74.05,2025-01-01 20:07:26,1.32,87280.17,2.11,2785.2,1380,1632.17,37.1,1.57,-98.0,0.47,23.876995657844905,90.38629897580938,7880.436468785258,-175.60111132692083,9.69425695951162,0.4096154703982613,103.2,51704772.71,0.44884554,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T2718,D256,AI,114.48,2025-01-01 03:39:42,1.24,66516.13,1.3,1612.0,278,873.01,68.4,3.56,-75.0,0.36,23.876995657844905,90.38629897580938,7880.436468785258,-174.51864987169412,7.262367047369376,0.3911451514052897,137.13,60918132.5,0.5585767,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1326,D256,Sensor,51.5,2025-01-01 15:05:54,0.73,152658.35,0.69,503.7,273,526.32,81.8,2.41,-98.0,0.57,23.876995657844905,90.38629897580938,7880.436468785258,-178.34446882019822,2.5404759191998054,0.2766912964776906,115.69,62895240.2,0.5699631,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4501,D256,Video,372.29,2025-01-01 15:52:13,1.8,49285.34,2.35,4230.0,1272,2511.22,87.2,2.15,-58.0,0.29,23.876995657844905,90.38629897580938,7880.436468785258,-172.91472419970043,9.764489749881609,0.1684740795137376,111.56,146787513.83,0.6390828,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T576,D256,Sensor,90.94,2025-01-01 08:56:39,0.63,163618.2,0.73,459.9,1116,396.89,91.2,0.5,-73.0,0.55,23.876995657844905,90.38629897580938,7880.436468785258,-175.74515845915985,7.442074745878485,0.1068,109.99,119035512.86,0.52357405,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4656,D256,Sensor,38.57,2025-01-01 01:34:38,1.95,42942.84,1.67,3256.5,619,2479.31,35.9,3.36,-95.0,0.69,23.876995657844905,90.38629897580938,7880.436468785258,-173.57779536964267,1.813314944493784,0.4227725731187321,123.28,13250442.71,0.5941698,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T391,D256,AI,67.09,2025-01-01 14:20:41,1.33,73580.67,0.93,1236.9,1259,456.35,96.6,2.66,-87.0,0.5,23.876995657844905,90.38629897580938,7880.436468785258,-176.4795897829716,2.5373211715252824,0.2199902233935393,117.9,39492217.2,0.4922404,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T3508,D257,Sensor,252.18,2025-01-01 08:57:15,5.0,146298.57,1.05,745.5,10000,111.2215,64.2,11.202350109975209,-79.70977328577183,0.74,23.873839316201344,90.38143301794504,7739.60107319386,-177.78379897960073,8.78869349953854,0.2030496092709171,141.01,98382862.35,0.6791039,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4957,D257,Sensor,40.39,2025-01-01 10:23:53,1.4,80881.29,1.17,1638.0,660,2531.4,91.3,1.68,-56.0,0.36,23.873839316201344,90.38143301794504,7739.60107319386,-174.74403034876732,9.584492403595648,0.1376,125.63,26134362.42,0.6571323,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T3227,D257,Video,408.49,2025-01-01 14:05:48,1.59,50767.91,1.69,2687.1,321,445.77,20.3,2.07,-72.0,0.32,23.873839316201344,90.38143301794504,7739.60107319386,-177.8907575306791,4.283445799175192,0.1180981967656424,104.69,165905468.45,0.48747495,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T3063,D257,Video,458.98,2025-01-01 10:30:34,1.85,60000.53,0.96,1776.0,689,490.72,47.4,3.13,-68.0,0.48,23.873839316201344,90.38143301794504,7739.60107319386,-176.82634129600197,4.71935698879514,0.2155619280038435,128.08,220312346.08,0.546136,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4751,D257,Sensor,55.12,2025-01-01 01:44:46,0.45,189077.24,1.68,756.0,907,2325.05,48.6,0.34,-76.0,0.48,23.873839316201344,90.38143301794504,7739.60107319386,-181.08216127916867,4.5590909277828455,0.3608733113996435,125.3,83375499.75,0.5887296,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1661,D257,Sensor,76.55,2025-01-01 02:32:12,1.64,72736.64,0.88,1443.2,470,1906.57,84.9,0.44,-81.0,0.28,23.873839316201344,90.38143301794504,7739.60107319386,-173.158960840149,8.51820575748661,0.1432978295514066,95.18,44543918.34,0.44209805,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T719,D257,AI,165.94,2025-01-01 05:14:14,0.56,212054.18,1.52,851.2,1998,1885.69,71.0,6.59,-79.0,0.51,23.873839316201344,90.38143301794504,7739.60107319386,-176.93078900204716,5.079305227383576,0.1236248531368958,93.8,281506165.03,0.37449658,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T792,D257,AI,123.67,2025-01-01 11:22:07,0.42,232446.45,2.38,999.6,626,2377.57,30.6,2.31,-65.0,0.51,23.873839316201344,90.38143301794504,7739.60107319386,-176.52267969360585,4.377314959333644,0.1680333717809607,107.84,229973219.77,0.6480654,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T2326,D257,Video,306.78,2025-01-01 09:28:25,0.95,124592.07,1.72,1634.0,1524,2130.27,36.5,2.33,-53.0,0.1,23.873839316201344,90.38143301794504,7739.60107319386,-175.82417691352742,6.5968176451219245,0.1775451014141776,120.35,305778841.88,0.62103325,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T4186,D257,Video,346.2,2025-01-01 05:27:46,1.59,74892.06,2.41,3831.9,848,1256.09,25.3,1.37,-82.0,0.49,23.873839316201344,90.38143301794504,7739.60107319386,-174.8130342520938,5.414796642933913,0.2344922542994961,112.33,207421049.38,0.62453353,U5,23.875,90.3833,Uttara,1.78,82.2,78994,Thunderstorm,31.6,97.6,13.58,3.1,17.7,17.43,17.36,30.82,223,11
T1381,D258,Sensor,94.28,2025-01-01 22:23:36,1.86,57366.75,1.95,3627.0,774,2760.28,42.2,1.74,-99.0,0.69,23.80323332168776,90.3572796076192,5672.45653165406,-173.7289599343123,5.800811005119677,0.2124211505745085,121.96,43268297.52,0.4316816,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T3832,D258,Sensor,36.74,2025-01-01 13:38:47,0.39,234992.62,1.66,647.4,606,1217.88,47.8,1.64,-80.0,0.82,23.80323332168776,90.3572796076192,5672.45653165406,-174.07236791483177,4.6631184953379226,0.0832656582188489,113.47,69069030.87,0.42805484,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T2892,D258,AI,60.73,2025-01-01 04:16:23,0.19,429196.48,1.48,281.2,900,2133.05,72.3,4.19,-90.0,0.97,23.80323332168776,90.3572796076192,5672.45653165406,-168.97209109187924,5.144627732389647,0.3280604379170914,121.13,208520817.84,0.54204535,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T1054,D258,AI,90.73,2025-01-01 10:32:12,1.05,82143.67,1.16,1218.0,1041,826.76,75.9,1.2,-72.0,0.95,23.80323332168776,90.3572796076192,5672.45653165406,-172.2522123863742,1.3237779927425406,0.1087083225842525,103.12,59623161.43,0.64844495,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T1880,D258,Sensor,54.24,2025-01-01 20:21:31,1.49,63812.61,0.82,1221.8,753,750.12,56.6,0.17,-68.0,0.18,23.80323332168776,90.3572796076192,5672.45653165406,-170.52280256879405,9.33204089292499,0.4407939853167956,117.22,27689567.73,0.35627833,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T3013,D258,Video,330.58,2025-01-01 07:04:16,0.74,134665.95,1.38,1021.2,1038,862.35,37.1,0.76,-73.0,0.2,23.80323332168776,90.3572796076192,5672.45653165406,-172.16327461415725,1.2751548275544362,0.436781229986273,118.0,356142958.01,0.43189245,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T1355,D258,Sensor,75.71,2025-01-01 23:23:24,1.43,77226.35,1.41,2016.3,1349,1501.64,71.8,1.35,-91.0,0.22,23.80323332168776,90.3572796076192,5672.45653165406,-169.90121155407493,7.955311606406608,0.1142,113.35,46774455.67,0.66881394,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T462,D258,Sensor,23.66,2025-01-01 08:45:14,0.66,167735.42,1.32,871.2,875,1508.25,65.5,0.34,-60.0,0.65,23.80323332168776,90.3572796076192,5672.45653165406,-172.20405708623633,3.684418590374378,0.2358945417529701,112.77,31748960.3,0.50936216,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T790,D258,Video,285.41,2025-01-01 20:54:13,1.36,62126.32,1.28,1740.8,1275,2406.17,56.1,2.19,-76.0,0.2,23.80323332168776,90.3572796076192,5672.45653165406,-170.8033612132179,2.010288585939827,0.2645966204923932,113.65,141851783.93,0.4890775,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T3129,D258,Sensor,30.32,2025-01-01 08:15:33,0.33,266993.81,0.84,277.2,1642,2433.95,59.6,1.4,-95.0,0.61,23.80323332168776,90.3572796076192,5672.45653165406,-170.17061241547188,6.487247827247921,0.4981406449650353,118.19,64762018.55,0.42843437,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T1918,D259,Video,311.3,2025-01-01 01:27:04,0.42,216575.51,0.98,411.6,1462,1644.97,73.5,1.45,-89.0,0.87,23.80598154848453,90.35821662299364,5543.221180726381,-170.5118209394322,7.362564699771176,0.1630666003565884,119.58,539359650.1,0.62056935,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T4815,D259,Video,1088.22,2025-01-01 14:16:22,0.01,173744.48,1.55,744.0,10000,6951.66,45.1,9.362755389840489,-55.13794795988459,0.54,23.80598154848453,90.35821662299364,5543.221180726381,-170.17376398982896,6.671814729075878,0.3361776101955184,125.12,504192581.4,0.23090142,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T550,D259,AI,66.39,2025-01-01 02:25:15,0.2,479835.83,0.7,140.0,1666,1306.98,60.2,1.15,-57.0,0.16,23.80598154848453,90.35821662299364,5543.221180726381,-171.12561282595166,6.184753769127183,0.2556898528953284,140.29,254850406.03,0.5754455,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T2850,D259,AI,145.56,2025-01-01 18:33:40,0.78,105247.26,2.4,1872.0,1670,695.94,31.9,1.94,-75.0,0.83,23.80598154848453,90.35821662299364,5543.221180726381,-173.84342561827248,5.825678900906466,0.3958669459581431,121.23,122558329.32,0.37458092,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
T2601,D259,Video,367.41,2025-01-01 20:02:55,1.05,99131.36,0.56,588.0,1740,1227.76,90.5,1.13,-77.0,0.45,23.80598154848453,90.35821662299364,5543.221180726381,-174.18718298751054,5.869528492879385,0.1617968830146612,125.44,291374823.82,0.48136002,U6,23.805,90.3583,Mirpur,0.82,150.5,109480,Thunderstorm,28.8,80.3,15.82,1.1,44.6,15.94,13.29,18.38,409,6
